stop_lat,zone_id,stop_lon,stop_url,stop_id,stop_name,location_type,stop_code
49.8501801923,,-97.2186632926,https://winnipegtransit.com/stops/61026,61026,Westbound Taylor at Coleraine,0,61026
49.8502047593,,-97.2214307527,https://winnipegtransit.com/stops/61027,61027,Westbound Taylor at Park South,0,61027
49.7940562031,,-97.1597924941,https://winnipegtransit.com/stops/61024,61024,Northbound Bairdmore at Firbridge,0,61024
49.7918618642,,-97.1649194472,https://winnipegtransit.com/stops/61022,61022,Northbound Bairdmore at Calderwood East,0,61022
49.7925490893,,-97.1628787101,https://winnipegtransit.com/stops/61023,61023,Northbound Bairdmore at Marrington,0,61023
49.7878430239,,-97.1701563697,https://winnipegtransit.com/stops/61020,61020,Northbound Bairdmore at Sandusky,0,61020
49.790812648,,-97.1679602952,https://winnipegtransit.com/stops/61021,61021,Northbound Bairdmore at Calderwood West,0,61021
49.9133290349,,-97.0253895607,https://winnipegtransit.com/stops/40642,40642,Southbound Plessis at North Meadow,0,40642
49.8871129337,,-97.0894437209,https://winnipegtransit.com/stops/50999,50999,Southbound Dawson at Van Bellegham,0,50999
49.8917300362,,-96.968126243,https://winnipegtransit.com/stops/47008,47008,Northbound Ravenhurst at Merkel Manza,0,47008
49.9230551334,,-97.0784514497,https://winnipegtransit.com/stops/47004,47004,Northbound Gateway at Antrim,0,47004
49.9291067394,,-97.070755932,https://winnipegtransit.com/stops/47005,47005,Northbound Gateway at McLeod,0,47005
49.8351066679,,-97.0454890467,https://winnipegtransit.com/stops/50990,50990,Northbound Burning Glass at Dr. David Friesen,0,50990
49.8127918926,,-97.0751351724,https://winnipegtransit.com/stops/50996,50996,Northbound St Anne's at Aldgate,0,50996
49.9290316386,,-97.0711072877,https://winnipegtransit.com/stops/47001,47001,Southbound Gateway at McLeod,0,47001
49.923085798,,-97.0786731511,https://winnipegtransit.com/stops/47002,47002,Southbound Gateway at Antrim,0,47002
49.9145884772,,-97.0891798775,https://winnipegtransit.com/stops/47003,47003,Northbound Gateway at Munroe,0,47003
49.9643021224,,-97.160740721,https://winnipegtransit.com/stops/30976,30976,Westbound Templeton at Pipeline,0,30976
49.9640255772,,-97.1603189896,https://winnipegtransit.com/stops/30977,30977,Eastbound Templeton at Pipeline,0,30977
49.9608931596,,-97.1505804458,https://winnipegtransit.com/stops/30974,30974,Eastbound Templeton at Degrave,0,30974
49.9587163626,,-97.1438319169,https://winnipegtransit.com/stops/30975,30975,Eastbound Templeton at McPhillips,0,30975
49.9631951989,,-97.1573108503,https://winnipegtransit.com/stops/30972,30972,Westbound Templeton at Cartesian,0,30972
49.9627389698,,-97.1563382552,https://winnipegtransit.com/stops/30973,30973,Eastbound Templeton at Cartesian,0,30973
49.9588981602,,-97.1439504104,https://winnipegtransit.com/stops/30970,30970,Westbound Templeton at McPhillips,0,30970
49.9613307902,,-97.1515118322,https://winnipegtransit.com/stops/30971,30971,Westbound Templeton at Daylan Marshall,0,30971
49.8069272238,,-97.1139239915,https://winnipegtransit.com/stops/50686,50686,Northbound St Mary's at Warde North,0,50686
49.8264561478,,-97.1150555618,https://winnipegtransit.com/stops/50687,50687,Westbound Riel at St. Mary's,0,50687
49.8016118565,,-97.1150755939,https://winnipegtransit.com/stops/50684,50684,Westbound Burland at St. Mary's,0,50684
49.9162597792,,-97.2112423036,https://winnipegtransit.com/stops/27002,27002,Southbound Sherwin at Notre Dame,0,27002
49.8314532799,,-97.0972143936,https://winnipegtransit.com/stops/50683,50683,Northbound Ashworth at Meadowood,0,50683
49.9139391222,,-97.2112445948,https://winnipegtransit.com/stops/27001,27001,Northbound Sherwin at Stevenson,0,27001
49.9172677806,,-97.1613190979,https://winnipegtransit.com/stops/30323,30323,Southbound Sinclair at Dufferin,0,30323
49.8686325771,,-97.0723594668,https://winnipegtransit.com/stops/50048,50048,Southbound Speers at Bernier,0,50048
49.8683691117,,-97.0722029544,https://winnipegtransit.com/stops/50049,50049,Northbound Speers at Bernier,0,50049
49.9515614828,,-97.1838657505,https://winnipegtransit.com/stops/30630,30630,Southbound Mandalay at Margate,0,30630
49.8710480735,,-97.0813097063,https://winnipegtransit.com/stops/50044,50044,Westbound Elizabeth at De Bourmont,0,50044
49.8383935078,,-97.0931450336,https://winnipegtransit.com/stops/50517,50517,Southbound St Anne's at Abinojii Mikanah,0,50517
49.8704947219,,-97.0723688307,https://winnipegtransit.com/stops/50046,50046,Southbound Speers at Elizabeth,0,50046
49.8713111131,,-97.072238902,https://winnipegtransit.com/stops/50047,50047,Northbound Speers at Elizabeth,0,50047
49.8709144966,,-97.0873691166,https://winnipegtransit.com/stops/50040,50040,Eastbound Elizabeth at Drake,0,50040
49.9492915716,,-97.1825153195,https://winnipegtransit.com/stops/30633,30633,Northbound Mandalay at Mapleton,0,30633
49.8710492181,,-97.0835503866,https://winnipegtransit.com/stops/50042,50042,Westbound Elizabeth at Hansford,0,50042
49.8709231388,,-97.0835414599,https://winnipegtransit.com/stops/50043,50043,Eastbound Elizabeth at Hansford,0,50043
49.9361146575,,-97.2248892393,https://winnipegtransit.com/stops/30965,30965,Southbound Eagle at Oak Point,0,30965
49.7758157133,,-97.1769433306,https://winnipegtransit.com/stops/61248,61248,Westbound Tim Sale at Waterstone,0,61248
49.9492135074,,-97.1826994774,https://winnipegtransit.com/stops/30632,30632,Southbound Mandalay at Mapleton,0,30632
49.8672914299,,-97.1635793319,https://winnipegtransit.com/stops/60319,60319,Eastbound Corydon at Harrow,0,60319
49.8229644553,,-97.0616062991,https://winnipegtransit.com/stops/51055,51055,Southbound Evelyne Reese at Warde,0,51055
49.9483021748,,-97.1767954734,https://winnipegtransit.com/stops/30635,30635,Westbound Mapleton at Madrigal,0,30635
49.8660803605,,-97.1677583148,https://winnipegtransit.com/stops/60315,60315,Westbound Corydon at Wilton,0,60315
49.8653419853,,-97.1694143999,https://winnipegtransit.com/stops/60314,60314,Eastbound Corydon at Rockwood,0,60314
49.7765452444,,-97.1804302018,https://winnipegtransit.com/stops/61246,61246,Northbound Tim Sale at Trailside,0,61246
49.7756914068,,-97.1764757331,https://winnipegtransit.com/stops/61247,61247,Eastbound Tim Sale at Stan Bailie (South),0,61247
49.7787693676,,-97.181722093,https://winnipegtransit.com/stops/61244,61244,Northbound Tim Sale at Kirkbridge,0,61244
49.9488935036,,-97.1789338219,https://winnipegtransit.com/stops/30634,30634,Westbound Mapleton at Neville,0,30634
49.934171805,,-97.2284166459,https://winnipegtransit.com/stops/30966,30966,Southbound Eagle at Brookside,0,30966
49.9378556963,,-97.049626668,https://winnipegtransit.com/stops/40362,40362,Eastbound Sun Valley at Sunny Hills,0,40362
49.8880086603,,-97.2790299786,https://winnipegtransit.com/stops/20160,20160,Westbound Ness at Sturgeon,0,20160
49.9053177337,,-97.125130709,https://winnipegtransit.com/stops/30961,30961,Eastbound Sutherland at Disraeli,0,30961
49.9384377911,,-97.0500073352,https://winnipegtransit.com/stops/40363,40363,Westbound Sun Valley at Sunny Hills,0,40363
49.8091984895,,-97.1988879169,https://winnipegtransit.com/stops/60860,60860,Westbound Columbia at Prospect,0,60860
49.819055992,,-97.2057650953,https://winnipegtransit.com/stops/60865,60865,Northbound Columbia at McGillivray,0,60865
49.934103934,,-97.2286839098,https://winnipegtransit.com/stops/30963,30963,Northbound Eagle at Brookside,0,30963
49.8297297148,,-97.188224642,https://winnipegtransit.com/stops/60867,60867,Northbound Lindenwood at Waterbury South,0,60867
49.832814502,,-97.1841738473,https://winnipegtransit.com/stops/60869,60869,Northbound Lindenwood at Waterbury North,0,60869
49.8311406065,,-97.1846954344,https://winnipegtransit.com/stops/60868,60868,Northbound Lindenwood at Foxmeadow,0,60868
49.9504514176,,-97.1238246419,https://winnipegtransit.com/stops/30962,30962,Westbound Templeton at Ferrier,0,30962
49.9051717284,,-97.2090898808,https://winnipegtransit.com/stops/21005,21005,Southbound Berry at Saskatchewan,0,21005
49.9391707339,,-97.1154546226,https://winnipegtransit.com/stops/30033,30033,Northbound Main at Burrin,0,30033
49.8826661464,,-97.3139101188,https://winnipegtransit.com/stops/20600,20600,Northbound Unicity West Access at Unicity (Shoppers Drugs),0,20600
49.8185776845,,-97.1345609885,https://winnipegtransit.com/stops/50691,50691,Southbound River at Harry Collins,0,50691
49.8481658871,,-97.1269674661,https://winnipegtransit.com/stops/60268,60268,Northbound North at Wildwood C,0,60268
49.8416875697,,-97.0726246733,https://winnipegtransit.com/stops/50633,50633,Southbound Lakewood at Abinojii Mikanah North,0,50633
49.8476463282,,-97.1494673169,https://winnipegtransit.com/stops/60262,60262,Eastbound Point at Somerset,0,60262
49.8477715156,,-97.1494208036,https://winnipegtransit.com/stops/60261,60261,Westbound Point at Somerset,0,60261
49.85073057,,-97.1522153114,https://winnipegtransit.com/stops/60260,60260,Northbound Pembina at Merriam,0,60260
49.846309332,,-97.1418120397,https://winnipegtransit.com/stops/60267,60267,Eastbound Point at Riverwood,0,60267
49.846999331,,-97.1450128287,https://winnipegtransit.com/stops/60266,60266,Westbound Point at Waterford,0,60266
49.8468238495,,-97.1447274258,https://winnipegtransit.com/stops/60265,60265,Eastbound Point at Waterford,0,60265
49.9033748787,,-97.2516048712,https://winnipegtransit.com/stops/20607,20607,Westbound Saskatchewan at Wihuri,0,20607
49.9041555394,,-97.1311365322,https://winnipegtransit.com/stops/10353,10353,Westbound Higgins at Maple,0,10353
49.8939500728,,-97.1521105834,https://winnipegtransit.com/stops/10835,10835,Northbound Balmoral at Ellice North,0,10835
49.9008534307,,-97.1456218951,https://winnipegtransit.com/stops/10725,10725,Eastbound William at Ellen,0,10725
49.8978298901,,-97.1522965679,https://winnipegtransit.com/stops/10832,10832,Southbound Balmoral at Cumberland,0,10832
49.8980596193,,-97.1520371381,https://winnipegtransit.com/stops/10839,10839,Northbound Balmoral at Cumberland,0,10839
49.8828517407,,-97.2995375422,https://winnipegtransit.com/stops/20237,20237,Westbound Portage at Rouge,0,20237
49.7925602963,,-97.1438561288,https://winnipegtransit.com/stops/60047,60047,Northbound Dalhousie at St. Dunstan's,0,60047
49.7918654199,,-97.1437159574,https://winnipegtransit.com/stops/60046,60046,Southbound Dalhousie at Radcliffe,0,60046
49.7900015066,,-97.1447181291,https://winnipegtransit.com/stops/60044,60044,Southbound Dalhousie at Selwyn,0,60044
49.78898292,,-97.1451460779,https://winnipegtransit.com/stops/60043,60043,Northbound Dalhousie at St. Edmund's,0,60043
49.7879091926,,-97.1460623901,https://winnipegtransit.com/stops/60042,60042,Southbound Dalhousie at Greyfriars,0,60042
49.7871486309,,-97.1463137216,https://winnipegtransit.com/stops/60041,60041,Northbound Dalhousie at Rochester,0,60041
49.7859683513,,-97.1473173957,https://winnipegtransit.com/stops/60040,60040,Southbound Dalhousie at Nuffield,0,60040
49.8995468243,,-97.1415499933,https://winnipegtransit.com/stops/10721,10721,Eastbound William at Princess (RRC Polytech),0,10721
49.8985370679,,-97.2817468112,https://winnipegtransit.com/stops/20311,20311,Westbound Quail Ridge at Quail East,0,20311
49.9305110432,,-97.1637553371,https://winnipegtransit.com/stops/30474,30474,Eastbound Mountain at Radford,0,30474
49.857893616,,-97.2067339731,https://winnipegtransit.com/stops/61041,61041,Southbound Kenaston at Grant,0,61041
49.8886181471,,-97.2971351787,https://winnipegtransit.com/stops/20167,20167,Westbound Ness at Muriel,0,20167
49.8948030979,,-97.2883541531,https://winnipegtransit.com/stops/20314,20314,Westbound Hamilton at Valley View,0,20314
49.890075,,-97.1505321459,https://winnipegtransit.com/stops/17018,17018,Southbound Memorial at Portage,0,17018
49.8843965149,,-97.1827402669,https://winnipegtransit.com/stops/17019,17019,Northbound Wall at Portage,0,17019
49.8951812718,,-97.1503508505,https://winnipegtransit.com/stops/10696,10696,Southbound Kennedy at Qu'Appelle,0,10696
49.7712074717,,-97.1619913422,https://winnipegtransit.com/stops/60021,60021,Westbound Grandmont at Berard,0,60021
49.9070132604,,-97.0663449952,https://winnipegtransit.com/stops/41070,41070,Southbound Panet at Munroe,0,41070
49.7673112971,,-97.1444457791,https://winnipegtransit.com/stops/60751,60751,Southbound St Pierre at St. Gabriel,0,60751
49.9143426047,,-97.1702897792,https://winnipegtransit.com/stops/10303,10303,Northbound McPhillips at Logan,0,10303
49.7717112733,,-97.1574722628,https://winnipegtransit.com/stops/60022,60022,Westbound Grandmont at Pembina,0,60022
49.90345299,,-97.138335988,https://winnipegtransit.com/stops/10348,10348,Westbound Logan at Princess,0,10348
49.8608345338,,-97.3144615047,https://winnipegtransit.com/stops/60689,60689,Northbound Dale at Brownell,0,60689
49.9052327839,,-97.14442334,https://winnipegtransit.com/stops/10343,10343,Eastbound Logan at Laura,0,10343
49.9064506785,,-97.147454616,https://winnipegtransit.com/stops/10342,10342,Westbound Logan at Isabel,0,10342
49.906083971,,-97.1470229836,https://winnipegtransit.com/stops/10341,10341,Eastbound Logan at Isabel,0,10341
49.9072119036,,-97.150057819,https://winnipegtransit.com/stops/10340,10340,Westbound Logan at Gunnell,0,10340
49.9037746986,,-97.1398834153,https://winnipegtransit.com/stops/10347,10347,Eastbound Logan at Stanley,0,10347
49.9045986266,,-97.1418990101,https://winnipegtransit.com/stops/10346,10346,Westbound Logan at Fountain,0,10346
49.9044853376,,-97.1421261967,https://winnipegtransit.com/stops/10345,10345,Eastbound Logan at Fountain,0,10345
49.9053177703,,-97.1441136775,https://winnipegtransit.com/stops/10344,10344,Westbound Logan at Laura,0,10344
49.942703944,,-97.0592573226,https://winnipegtransit.com/stops/40649,40649,Eastbound Gilmore at Serenity,0,40649
49.8694455095,,-97.2057216591,https://winnipegtransit.com/stops/60442,60442,Eastbound Tuxedo at Kenaston,0,60442
49.86928283,,-97.2056720201,https://winnipegtransit.com/stops/60441,60441,Southbound Kenaston at Tuxedo,0,60441
49.869403513,,-97.2053335419,https://winnipegtransit.com/stops/60440,60440,Northbound Kenaston at Tuxedo,0,60440
49.8720798951,,-97.2050673216,https://winnipegtransit.com/stops/60445,60445,Northbound Kenaston at Willow,0,60445
49.871591277,,-97.20546121,https://winnipegtransit.com/stops/60444,60444,Southbound Kenaston at Willow,0,60444
49.8933715278,,-97.1524947035,https://winnipegtransit.com/stops/17016,17016,Southbound Balmoral at Ellice,0,17016
49.8747663364,,-97.2031304802,https://winnipegtransit.com/stops/60449,60449,Northbound Kenaston at Academy,0,60449
49.8680152237,,-97.2659216509,https://winnipegtransit.com/stops/60448,60448,Southbound William Clement at Roblin North,0,60448
49.9087754057,,-97.1703333246,https://winnipegtransit.com/stops/10749,10749,Eastbound William at McPhillips,0,10749
49.9075540412,,-97.1659086716,https://winnipegtransit.com/stops/10746,10746,Westbound William at Arlington,0,10746
49.9062476971,,-97.1618078048,https://winnipegtransit.com/stops/10744,10744,Westbound William at Tecumseh,0,10744
49.906333533,,-97.1626819805,https://winnipegtransit.com/stops/10743,10743,Eastbound William at Tecumseh,0,10743
49.8741694157,,-97.1696234363,https://winnipegtransit.com/stops/60328,60328,Westbound Academy at Harrow,0,60328
49.9050845554,,-97.1588019537,https://winnipegtransit.com/stops/10741,10741,Eastbound William at Health Sciences Centre,0,10741
49.905576271,,-97.1597442208,https://winnipegtransit.com/stops/10740,10740,Westbound William at Health Sciences Centre,0,10740
49.8929058535,,-97.1605325608,https://winnipegtransit.com/stops/10526,10526,Eastbound Ellice at McGee,0,10526
49.8999282744,,-97.280332681,https://winnipegtransit.com/stops/20452,20452,Eastbound Quail Ridge at Apple East,0,20452
49.8931779312,,-97.1640727869,https://winnipegtransit.com/stops/10523,10523,Westbound Ellice at Toronto,0,10523
49.8930198698,,-97.1643154892,https://winnipegtransit.com/stops/10522,10522,Eastbound Ellice at Toronto,0,10522
49.9173503807,,-97.211968134,https://winnipegtransit.com/stops/20456,20456,"Westbound RRC Polytech at RRC Polytech (224, 881)",0,20456
49.8742714016,,-97.2632340418,https://winnipegtransit.com/stops/20457,20457,Southbound Moray at Portage,0,20457
49.8741585116,,-97.2629040548,https://winnipegtransit.com/stops/20458,20458,Northbound Moray at Portage,0,20458
49.8928307333,,-97.1580709198,https://winnipegtransit.com/stops/10529,10529,Eastbound Ellice at Sherbrook,0,10529
49.8930092831,,-97.1585514535,https://winnipegtransit.com/stops/10528,10528,Westbound Ellice at Sherbrook,0,10528
49.8653854301,,-97.2917180465,https://winnipegtransit.com/stops/20513,20513,Eastbound Assiniboine at Westwood,0,20513
49.92498079,,-97.1334801016,https://winnipegtransit.com/stops/30158,30158,Southbound Salter at Machray,0,30158
49.8814953954,,-97.0723483215,https://winnipegtransit.com/stops/50016,50016,Southbound Lagimodiere at Marion,0,50016
49.9571423151,,-97.2037325702,https://winnipegtransit.com/stops/31073,31073,Westbound Old Commonwealth at Wildbrook,0,31073
49.8653764139,,-97.2953781779,https://winnipegtransit.com/stops/20512,20512,Eastbound Assiniboine at Carroll,0,20512
49.9188415203,,-97.1382169898,https://winnipegtransit.com/stops/30168,30168,Southbound Salter at Aberdeen,0,30168
49.9216413761,,-97.1361307803,https://winnipegtransit.com/stops/30165,30165,Eastbound Mountain at Salter,0,30165
49.9219288353,,-97.1355484764,https://winnipegtransit.com/stops/30164,30164,Northbound Salter at Mountain,0,30164
49.9199209852,,-97.1371026783,https://winnipegtransit.com/stops/30167,30167,Northbound Salter at Boyd,0,30167
49.8766873697,,-97.2409466459,https://winnipegtransit.com/stops/20216,20216,Westbound Portage at Conway,0,20216
49.9233237986,,-97.1344775823,https://winnipegtransit.com/stops/30161,30161,Northbound Salter at Anderson,0,30161
49.9235593175,,-97.1345799512,https://winnipegtransit.com/stops/30160,30160,Southbound Salter at Anderson,0,30160
49.921622523,,-97.1355184975,https://winnipegtransit.com/stops/30163,30163,Westbound Mountain at Salter,0,30163
49.9218090367,,-97.1359292648,https://winnipegtransit.com/stops/30162,30162,Southbound Salter at Mountain,0,30162
49.8830016784,,-97.1890152631,https://winnipegtransit.com/stops/10233,10233,Northbound Valour at Portage,0,10233
49.9633187562,,-97.0927170658,https://winnipegtransit.com/stops/30798,30798,Eastbound Fernbank at Red Maple,0,30798
49.8841459861,,-97.1891394952,https://winnipegtransit.com/stops/10236,10236,Southbound Valour at Riddle,0,10236
49.8839541547,,-97.1889517778,https://winnipegtransit.com/stops/10235,10235,Northbound Valour at Riddle,0,10235
49.8827799819,,-97.18921845,https://winnipegtransit.com/stops/10234,10234,Southbound Valour at Portage,0,10234
49.8813520072,,-97.2790021983,https://winnipegtransit.com/stops/20296,20296,Southbound Sturgeon at Portage North,0,20296
49.8870536518,,-97.1887104766,https://winnipegtransit.com/stops/10239,10239,Northbound Valour at Wolever,0,10239
49.8842535569,,-97.2787458849,https://winnipegtransit.com/stops/20295,20295,Southbound Sturgeon at Caron,0,20295
49.8817162883,,-97.2756761995,https://winnipegtransit.com/stops/20293,20293,"Westbound Pearl McGonigal at Grace Hospital (220, 883, 885)",0,20293
49.8791065336,,-97.2069086375,https://winnipegtransit.com/stops/20290,20290,Eastbound Portage at Garden,0,20290
49.879668237,,-97.2036862601,https://winnipegtransit.com/stops/20291,20291,Eastbound Portage at Kintyre,0,20291
49.9392384545,,-97.1798553675,https://winnipegtransit.com/stops/30560,30560,Eastbound Church at Sheppard,0,30560
49.9401778881,,-97.1823983709,https://winnipegtransit.com/stops/30563,30563,Westbound Church at Hutchings,0,30563
49.9175072916,,-97.212227014,https://winnipegtransit.com/stops/20320,20320_merged_67003,Westbound RRC Polytech at RRC Polytech (D18),0,20320
49.9409725594,,-97.1848911625,https://winnipegtransit.com/stops/30565,30565,Westbound Church at CPR Arborg,0,30565
49.9403275947,,-97.1833404785,https://winnipegtransit.com/stops/30564,30564,Eastbound Church at Hutchings,0,30564
49.9421319956,,-97.1694043864,https://winnipegtransit.com/stops/30567,30567,Westbound Inkster at Bunting,0,30567
49.940774351,,-97.1848707368,https://winnipegtransit.com/stops/30566,30566,Eastbound Church at CPR Arborg,0,30566
49.9114220406,,-97.200890969,https://winnipegtransit.com/stops/20054,20054,Eastbound Dublin at Border,0,20054
49.9418892779,,-97.1694135867,https://winnipegtransit.com/stops/30568,30568,Eastbound Inkster at Bunting,0,30568
49.911545607,,-97.2042154131,https://winnipegtransit.com/stops/20056,20056,Eastbound Dublin at King Edward East,0,20056
49.9117761107,,-97.2057390534,https://winnipegtransit.com/stops/20057,20057,Westbound Dublin at King Edward,0,20057
49.9445945783,,-97.2054817086,https://winnipegtransit.com/stops/30646,30646,Westbound Kinver at Cropo West,0,30646
49.9115378456,,-97.1996609034,https://winnipegtransit.com/stops/20053,20053,Westbound Dublin at St. James,0,20053
49.885735437,,-96.9988809089,https://winnipegtransit.com/stops/40144,40144,Northbound McFadden at Dugald,0,40144
49.8837567128,,-96.9988931307,https://winnipegtransit.com/stops/40145,40145,Northbound McFadden at Copeland,0,40145
49.8819718026,,-96.9991896719,https://winnipegtransit.com/stops/40146,40146,Eastbound Taggart at McFadden,0,40146
49.8820991435,,-97.0003119958,https://winnipegtransit.com/stops/40147,40147,Southbound Webster at Taggart,0,40147
49.8860344979,,-97.0099643549,https://winnipegtransit.com/stops/40140,40140,Westbound Dugald at Foch,0,40140
49.8858758094,,-97.0101518663,https://winnipegtransit.com/stops/40141,40141,Eastbound Dugald at Foch,0,40141
49.8839342896,,-97.0003196892,https://winnipegtransit.com/stops/40148,40148,Southbound Webster at Copeland,0,40148
49.885553465,,-97.0003223845,https://winnipegtransit.com/stops/40149,40149,Southbound Webster at Dugald,0,40149
49.9364844953,,-97.2150088061,https://winnipegtransit.com/stops/30709,30709,Westbound Egesz at Cardero,0,30709
49.9398450795,,-97.2188706467,https://winnipegtransit.com/stops/30708,30708,Westbound Egesz at Haddon,0,30708
49.9069475468,,-97.0661804882,https://winnipegtransit.com/stops/40219,40219,Northbound Panet at Munroe,0,40219
49.9387864736,,-97.2085545747,https://winnipegtransit.com/stops/30701,30701,Westbound Burrows at Sumter,0,30701
49.9171923778,,-97.0586240963,https://winnipegtransit.com/stops/40215,40215,Southbound Molson at Antrim,0,40215
49.9143726014,,-97.0610497352,https://winnipegtransit.com/stops/40216,40216,Southbound Molson at Snowdon,0,40216
49.9119285845,,-97.0628192836,https://winnipegtransit.com/stops/40217,40217,Southbound Molson at Concordia,0,40217
49.8984851872,,-97.070612944,https://winnipegtransit.com/stops/40210,40210,Eastbound Regent at Panet East,0,40210
49.9023181339,,-97.0695965806,https://winnipegtransit.com/stops/40211,40211,Northbound Panet at Clyde,0,40211
49.9025608392,,-97.0695868924,https://winnipegtransit.com/stops/40212,40212,Southbound Panet at Clyde,0,40212
49.9206180753,,-97.0553239544,https://winnipegtransit.com/stops/40213,40213,Southbound Molson at Tu Pelo,0,40213
49.9006836049,,-97.1300312816,https://winnipegtransit.com/stops/11120,11120,Southbound Waterfront at George,0,11120
49.8982013699,,-97.1333996942,https://winnipegtransit.com/stops/11121,11121,Southbound Waterfront at James,0,11121
49.8955092669,,-97.1332390125,https://winnipegtransit.com/stops/11122,11122,Southbound Waterfront at Lombard,0,11122
49.8878735774,,-97.1968660622,https://winnipegtransit.com/stops/11123,11123,Westbound Maroons at Empress,0,11123
49.8740175653,,-97.1275123616,https://winnipegtransit.com/stops/50215,50215,Southbound Ferndale at Coniston,0,50215
49.8753311478,,-97.127531144,https://winnipegtransit.com/stops/50214,50214,Eastbound Highfield at Ferndale,0,50214
49.8737037461,,-97.1247965223,https://winnipegtransit.com/stops/50217,50217,Eastbound Coniston at Monck,0,50217
49.8873613674,,-97.1825175442,https://winnipegtransit.com/stops/11127,11127,Northbound Wall at Wolever,0,11127
49.8750433084,,-97.1230883131,https://winnipegtransit.com/stops/50219,50219,Northbound Tache at Highfield,0,50219
49.8938297911,,-97.1820099858,https://winnipegtransit.com/stops/11129,11129,Northbound Wall at Ellice,0,11129
49.8554976061,,-97.3154958783,https://winnipegtransit.com/stops/62113,62113,Southbound Cullen at Betsworth,0,62113
49.770069737,,-97.1983110309,https://winnipegtransit.com/stops/62112,62112,Eastbound Ken Oblik at Florence,0,62112
49.7699707517,,-97.2023562265,https://winnipegtransit.com/stops/62111,62111,Eastbound Ken Oblik at Youngstown,0,62111
49.7720754839,,-97.2023478005,https://winnipegtransit.com/stops/62117,62117,Northbound Waverley at Youngstown,0,62117
49.7747492675,,-97.1984430694,https://winnipegtransit.com/stops/62116,62116,Northbound Waverley at Firestone,0,62116
49.8504783077,,-97.3142514263,https://winnipegtransit.com/stops/62115,62115,Eastbound Rannock at Cullen,0,62115
49.8533928444,,-97.3154994989,https://winnipegtransit.com/stops/62114,62114,Southbound Cullen at Lismer,0,62114
49.945829617,,-97.1894757181,https://winnipegtransit.com/stops/30640,30640,Eastbound Inkster at Plymouth,0,30640
49.7722805277,,-97.2022291016,https://winnipegtransit.com/stops/62119,62119,Southbound Waverley at Youngstown,0,62119
49.774175943,,-97.1991726995,https://winnipegtransit.com/stops/62118,62118,Southbound Waverley at Firestone,0,62118
49.8803424654,,-97.160133121,https://winnipegtransit.com/stops/11045,11045,Westbound Wolseley at Misericordia Health Centre,0,11045
49.948435971,,-97.0465507101,https://winnipegtransit.com/stops/40856,40856,Southbound Gateway at Headmaster,0,40856
49.9039181182,,-97.0890444629,https://winnipegtransit.com/stops/40321,40321,Eastbound Talbot at Cameron,0,40321
49.9468768833,,-97.0485095551,https://winnipegtransit.com/stops/40854,40854,Southbound Gateway at Bonner,0,40854
49.9179814324,,-97.0811328992,https://winnipegtransit.com/stops/40323,40323,Westbound Concordia at Grey,0,40323
49.9131909166,,-97.0851676535,https://winnipegtransit.com/stops/40324,40324,Northbound Grey at Munroe,0,40324
49.9119542834,,-97.0870831649,https://winnipegtransit.com/stops/40325,40325,Northbound Grey at Hoskin,0,40325
49.9108054407,,-97.0888697458,https://winnipegtransit.com/stops/40326,40326,Northbound Grey at Wynten,0,40326
49.9466523955,,-97.0485325678,https://winnipegtransit.com/stops/40851,40851,Northbound Gateway at Bonner,0,40851
49.9087862247,,-97.0907881114,https://winnipegtransit.com/stops/40328,40328,Northbound Grey at Martin,0,40328
49.9419269002,,-97.0569051502,https://winnipegtransit.com/stops/40647,40647,Westbound Gilmore at Malcana,0,40647
49.952218918,,-97.1453224881,https://winnipegtransit.com/stops/30364,30364,"Southbound Garden City Hub at Garden City Hub (28, 330, 336)",0,30364
49.9530204711,,-97.1459469244,https://winnipegtransit.com/stops/30363,30363,Westbound Leila at Garden City,0,30363
49.9514206324,,-97.1409757969,https://winnipegtransit.com/stops/30361,30361,Westbound Leila at Garden Park,0,30361
49.9079874949,,-97.1300273847,https://winnipegtransit.com/stops/30360,30360,Eastbound Euclid at Maple,0,30360
49.9525026198,,-97.1023176234,https://winnipegtransit.com/stops/30015,30015,Southbound Main at Chief Peguis,0,30015
49.9540736007,,-97.0993839241,https://winnipegtransit.com/stops/30014,30014,Northbound Main at Murray,0,30014
49.9523546829,,-97.1020725015,https://winnipegtransit.com/stops/30016,30016,Northbound Main at Foley,0,30016
49.9421948507,,-97.2201777735,https://winnipegtransit.com/stops/30808,30808,Eastbound Lucas at Tallman,0,30808
49.9544073432,,-97.0994404912,https://winnipegtransit.com/stops/30013,30013,Southbound Main at Murray,0,30013
49.9545135406,,-97.0998824408,https://winnipegtransit.com/stops/31019,31019,Westbound Murray at Main,0,31019
49.9390657371,,-97.159820427,https://winnipegtransit.com/stops/31016,31016,Westbound Inkster at McPhillips,0,31016
49.9388716064,,-97.1949210985,https://winnipegtransit.com/stops/31017,31017,Northbound Keewatin at Burrows,0,31017
49.9319674013,,-97.1377948046,https://winnipegtransit.com/stops/31014,31014,Westbound Inkster at McGregor,0,31014
49.9388416637,,-97.1598707751,https://winnipegtransit.com/stops/31015,31015,Eastbound Inkster at McPhillips,0,31015
49.9464419874,,-97.1101387789,https://winnipegtransit.com/stops/30019,30019,Northbound Main at Margaret,0,30019
